province,region,region_lat,region_lng,search_address,address_lat,address_lng
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Աճեմյան 2 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Բուռնազյան 1 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Արցախի 3 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Բուռնազյան Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Բուռնազյան 2 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Աճեմյան 3 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Արցախի 2 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Աճեմյան 2 Փկղ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Արցախի Փ",40.13005020000001,44.509710399999996
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Արցախի 1 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 2 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Երկաթուղայինների 5 Փ",40.1498013,44.513342200000004
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Մուրացանի 2 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ  2 Փ. Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 2 Փ. Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Երկաթուղայինների 1 Փ",40.1490729,44.511697600000005
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Երկաթուղայինների 2 Փ",40.1498013,44.513342200000004
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Երկաթուղայինների 4 Փ",40.1490729,44.511697600000005
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Երկաթուղայինների 3 Փ",40.1490729,44.511697600000005
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Աթոյան Անցղ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի Փ",40.1434254,44.5336231
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 8 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 4 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 11 Փ. Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 5 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 3 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 12 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Աթոյան Փ",40.1504008,44.518482299999995
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 14 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 16 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 33 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 30 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 28 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 36 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 38 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Մահարու Փ",40.1424394,44.533246000000005
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 2 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 5 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 5 Փ. Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 7 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 9 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 6 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 8 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 4 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 3 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 5 Փ. 1 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 10 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 10 Փ. Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 10 Փ. 1 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Մահարու 3 Փ",40.1424394,44.533246000000005
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 12 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Վարդաշեն 11 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Մուշական 2 Փ",39.518515,46.019427
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Մուշական 1 Փ",40.02835,44.491463
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Մուշական 10 Փ",40.532619,44.779868
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Մուշական 11 Փ",39.518933000000004,46.018298
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Մուշական 4 Փ",39.517643,46.019942
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Մուշական 3 Փ",39.518933000000004,46.018298
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Մուշական 2 Փ.1 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի 1 Զնգվ. 114 Թղմ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի 1 Զնգվ. 95  Թղմ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի 2 Զնգվ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի 1 Զնգվ. 81 Թղմ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի 1 Զնգվ. 47 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի 1 Զնգվ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Լուսաբաց Այգեգործական 5 Թղմ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի Այգի   114/32 Այգետնակ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի 2 Զնգվ. 45 Թղմ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի 3 Զնգվ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի 2 Զնգվ. 44  Թղմ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի Այգի   114/32",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի Այգետարածք 2 Զնգվ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի 3 Զնգվ. 18 Թղմ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի 4 Այգետարածք 4 Զնգվ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի 4 Այգետնակ 52 Թղմ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի 4 Զնգվ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Մուշական 5 Փ",39.518933000000004,46.018298
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Մուշական 6 Փ",39.518933000000004,46.018298
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Մուշական 8 Փ",39.518933000000004,46.018298
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Մուշական 7 Փ",39.518933000000004,46.018298
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ջրաշեն 1 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ջրաշեն 1 Փ. 1 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ջրաշեն 2 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ջրաշեն 1 Փ. 2 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ջրաշեն 3 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ջրաշեն 4 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ջրաշեն Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 29 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 27 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 31 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 25 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նուբարաշեն Խճղ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 45 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 41 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Խ. Դաշտենցի Փ",40.1291432,44.5312075
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 37 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 39 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 35 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 43 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 26 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Այվազովսկու Փ",40.1364784,44.531355600000005
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ազատամարտիկների 5 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ազատամարտիկների 3 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ազատամարտիկների 4 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 15 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 17 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Արցախի Թղմ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Էրեբունի 1 Նրբ",40.144350200000005,44.512803999999996
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Նոր Արեշ 19 Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Երկաթուղայինների 7 Փ",40.1457074,44.512567100000005
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Երկաթուղայինների 9 Փ",40.1498013,44.513342200000004
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Երկաթուղայինների 8 Փ",40.1449311,44.512033200000005
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ազատամարտիկների 2 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ազատամարտիկների 1 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Գ. Նժդեհի Փ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Երկաթուղայինների 6 Փ",40.146632399999994,44.5114648
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ավանեսովի Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ավանեսովի Փ",40.1307307,44.5268154
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Խաղաղ Դոնի Փ",40.1283652,44.5272525
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ավանեսովի Անցղ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ավանեսովի Փկղ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Ավանեսովի Փ. Փկղ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Արին Բերդ 3 Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Արին Բերդ 4 Փ. Նրբ",40.157962,44.461938
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Թեյշեբաինի Փ",40.1159222,44.5084552
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Արին Բերդ Փ",40.14037355,44.5377868787965
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Արին Բերդ 5 Նրբ",40.158468,44.045693
ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,40.1434254,44.5336231,"ԵՐԵՎԱՆ,ԷՐԵԲՈՒՆԻ,Սարմի Փ",40.157962,44.461938
